title,abstractText,source,word_count
artificial intelligenceassisted visual inspection cultural heritage stateoftheart review,applying computer science techniques artificial intelligence ai deep learning dl computer vision cv digital image data help monitor preserve cultural heritage ch sites defects weathering removal mortar joint damage discoloration erosion surface cracks vegetation seepage vandalism propagation time adversely affect structural health ch sites several studies reported damage detection concrete bridge structures using ai techniques however studies quantified defects ch structures using ai paradigm limited case studies exist applications hence application aiassisted visual inspections ch sites needs explored aiassisted digital inspections assist inspection professionals increase confidence levels damage assessment ch buildings review summarizes damage assessment techniques using image processing techniques focusing mainly dl techniques applied ch conservation several case study applications ch buildings presented ai assist traditional visual inspections,review.json,119
ten years generative adversarial nets gans survey stateoftheart,generative adversarial networks gans rapidly emerged powerful tools generating realistic diverse data across various domains including computer vision applied areas since inception 2014 consisting discriminative network generative network engaged minimax game gans revolutionized field generative modeling february 2018 gan secured leading spot top ten global breakthrough technologies list issued massachusetts science technology review years numerous advancements proposed leading rich array gan variants conditional gan wasserstein gan cycleconsistent gan stylegan among many others survey aims provide general overview gans summarizing latent architecture validation metrics application areas widely recognized variants also delve recent theoretical developments exploring profound connection adversarial principle underlying gan jensenshannon divergence discussing optimality characteristics gan framework efficiency gan variants model architectures evaluated along training obstacles well training solutions addition detailed discussion provided examining integration gans newly developed deep learning frameworks transformers physicsinformed neural networks large language models diffusion models finally reveal several issues well future research outlines field,review.json,149
multimodal humanrobot interaction humancentric smart manufacturing survey,humanrobot interaction hri escalated notability recent years multimodal communication control strategies necessitated guarantee secure efficient intelligent hri experience spite considerable focus multimodal hri comprehensive disquisitions delineating various modalities intricately analyzing combinations remain elusive consequently limiting holistic understanding future advancements article aspires bridge inadequacy conducting profound exploration multimodal hri predominantly concentrating four principal modalities vision auditory language haptics physiological sensing extensive review encapsulating algorithmic dissection interface devices applicative dimensions forms part discourse manuscript distinctively combines multimodal hri cognitive science deeply probing three dimensions perception cognition action thereby demystifying algorithms intrinsic multimodal hri finally accentuates empirical challenges contours preemptive trajectories multimodal hri humancentric smart manufacturing,review.json,103
deepfake detection using deep learning methods systematic comprehensive review,deep learning dl effectively utilized various complicated challenges healthcare industry academia various purposes including thyroid diagnosis lung nodule recognition computer vision large data analytics humanlevel control nevertheless developments digital technology used produce software poses threat democracy national security confidentiality deepfake one dlpowered apps lately surfaced deepfake systems create fake images primarily replacement scenes images movies sounds humans tell apart real ones various technologies brought capacity change synthetic speech image video fingers furthermore video image frauds convincing hard distinguish false authentic content naked eye might result various issues ranging deceiving public opinion using doctored evidence court considerations critical technologies assist us discerning reality study gives complete assessment literature deepfake detection strategies using dlbased algorithms categorize deepfake detection methods work based applications include video detection image detection audio detection hybrid multimedia detection objective paper give reader better knowledge 1 deepfakes generated identified 2 latest developments breakthroughs realm 3 weaknesses existing security methods 4 areas requiring investigation consideration results suggest conventional neural networks cnn methodology often employed dl method publications according research majority articles subject video deepfake detection majority articles focused enhancing one parameter accuracy parameter receiving attention article categorized technologies machine learning algorithmic development multimedia application areas science technology,review.json,197
use gene expression datasets feature selection research 20 years inherent bias,feature selection algorithms frequently employed preprocessing machine learning pipelines applied biological data identify relevant features use feature selection gene expression studies began end 1990s analysis human cancer microarray datasets since gene expression technology perfected human genome project completed new microarray platforms created discontinued rnaseq gradually replaced microarrays however feature selection methods last two decades designed evaluated validated datasets microarray technologys infancy review 1200 publications regarding feature selection gene expression published 2010 2020 found 57 publications used least one outdated dataset 23 used outdated data 32 cite data sources issues include referencing databases longer available slow adoption rnaseq datasets bias toward human cancer data even methods designed broader scope popular datasets 23 years old mislabeled samples experimental biases distribution shifts absence classification challenges common problems predominant publications computer science backgrounds compared publications biology lead inaccurate misleading biological results article categorized algorithmic development biological data mining technologies machine learning,review.json,147
adopting machine translation healthcare sector methodological multicriteria review,background recent advances machine translation mt offer appealing lowcost solution overcome language barriers multiple contexts eg travelling cultural interaction digital content localisation however highlytechnical domains typically exhibiting long complex specialised texts healthcare sector pose multiple challenges effective risksafe use mt methods examine mt nowadays assists writtenverbal health communication existing considerable heterogeneity technological enablers language pairs user groups training approaches evaluation processes users requirements propose paper methodological multicriteria literature review based current guidelines computer science research grounded customised configuration prisma methodology normally used perform metaanalyses clinical trials review focuses languagetolanguage medical mt covers time period january 2015february 2023 refers articles written english accessible via four scientific online digital libraries articles ranked according metaevaluation scoring method mt scientific credibility along scoring assessing scope mt healthcare finally guideline properly design study mt healthcare also proposed results review included final set 58 articles journals n30 conference proceedings n28 considering 48 different language combinations identified predominance englishtospanish n19 englishtochinese n16 implementations mainly tailored medical staff n14 along patients n12 included papers addressed clinical communication n21 health education n37 unidirectional realtime bilingual mt n24 frequent configuration mt implementations dominated google translate n22 often used baseline opennmt n12 moses n11 training evaluation approaches varied considerably deployment prepostediting rarely described adequate level detail conclusion even significant number articles reported proposed mt solutions effective translating biomedical texts subset complied rigorous translation quality assessment criteria eg use automatic metrics better related human ranking bleu statistical significance testing nevertheless mt valid supportsupplement health communication cope issues fluency accuracy unnatural translations domainadequacy potential safety risks highlysensitive documents appropriate mt training essential along indomain human postediting presence indomain training text corpora also proven beneficial finally guidelines design studies mt healthcare also proposed engage researchers field,review.json,282
neural networks constitutive modeling universal function approximators advanced models integration physics,analyzing modeling constitutive behavior materials core area materials sciences prerequisite conducting numerical simulations material behavior plays central role constitutive models developed since beginning 19th century still constant development besides physicsmotivated phenomenological models last decades field constitutive modeling enriched development machine learningbased constitutive models especially using neural networks latter focus present review paper aims give overview neural networksbased constitutive models methodical perspective review summarizes compares numerous conceptually different neural networksbased approaches constitutive modeling including neural networks used universal function approximators advanced neural network models neural network approaches integrated physical knowledge upcoming methods inturn closely related advances area computer sciences adds chronological aspect review conclude review paper important challenges field learning constitutive relations need tackled near future,review.json,115
fairness recommender systems research landscape future directions,recommender systems strongly influence information see online eg social media thus impact beliefs decisions actions time systems create substantial business value different stakeholders given growing potential impact aibased systems individuals organizations society questions fairness gained increased attention recent years however research fairness recommender systems still developing area survey first review fundamental concepts notions fairness put forward area recent past afterward review 160 scholarly publications present overview research field currently operationalized eg terms general research methodology fairness measures algorithmic approaches overall analysis recent works points certain research gaps particular find many research works computer science abstract problem operationalizations prevalent questions underlying normative claims represents fair recommendation context given application often discussed depth observations call interdisciplinary research address fairness recommendation comprehensive impactful manner,review.json,121
bibliometric analysis 3year trends 20182021 literature artificial intelligence ophthalmology vision sciences,objectives objective analysis present current view field ophthalmology vision research artificial intelligence ai topical geographical perspectives clarify direction field future aid clinicians adapting new technological developments methods comprehensive search four different databases conducted statistical bibliometric analysis done characterise literature softwares used included r studio bibliometrix package vosviewer results total 3939 articles included final bibliometric analysis diabetic retinopathy 391 6 top 100 keywords frequently occurring indexed keyword large margin highest impact literature produced least populated countries countries collaborate internationally confirmed via hypothesis test correlation found gross number published articles average number citations p value0866 r0038 graphing ratio international collaboration average citations produced positive correlation r0283 majority publications found concentrated journals specialising vision computer science category journals highest number publications per journal 1800 publicationsjournal though represented small proportion total journals 1 conclusion study provides unique characterisation literature intersection ai ophthalmology presents correlations article impact geography addition summarising popular research topics,review.json,148
computerassisted instruction transparent language reading k3 learners intellectual developmental learning disabilities systematic review metaanalysis,purpose computerassisted instruction cai used combat reading challenges namely reading accuracy rate learners intellectual developmental learning disabilities idld whilst reading cai effectiveness studied english transparent languages less evidence study provides systematic review metaanalysis cai effectiveness transparent language reading k3 learners idld designmethodologyapproach study systematically reviews academic peerreviewed studies 2010 2023 either randomised controlled treatment rct singlecase treatments articles searched acm digital library google scholar ieee xplore eric psychinfo science direct databases references systematic review articles reading component skills effect sizes computed using random effect sizes model findings 11 rct studies reading cai transparent languages 510 learners idld found random effect sizes cohens cai individual reading component skills 024 pvalue 0063 confidence interval ci 95 00680551 phonics phonemic awareness 041 pvalue 0000 ci 95 01750644 given average intervention dosage 18 h weekly maximum 16 weeks cai better retention 113 pvalue 0066 ci 9503392588 however results must interpreted concern using published studies originalityvalue study contributes quantitative cai effectiveness transparent language reading components learners idld,review.json,162
fight fight computing education advocates must solidarity public schools,working toward equitable k12 computing education united states always work cut understanding best teach developing robust curricula designing novel tools building teacher capacity supporting systemic change schools bring equitable computing education young people collectively areas represent ambitious complex set problems solve current changes educational landscape united stateswhere teaching basic ideas critically engage world become deeply politicized forces working toward privatization education riserequire us broaden scope work efforts must shift include aforementioned problems also include ones explicitly political engaging solidarity larger project public education supporting teachers freedom teach students need contribute society,review.json,91
digital information literacy basiceducation teachers systematic literature review,digital transformation become constant forced governments reevaluate validity educational models therefore regarding digital information literacy train teachers improve new digital skills becomes essential reasons research explore instruction teachers digital information literacy basic education likewise observation researchs theoreticalmethodological characteristics related variables also carry analysis pertinent contributions impact new literacies competencies teachinglearning processes basic education purpose obtaining current state overview teacher training within framework technologies usage linked teaching review based guidelines prisma protocol select 56 documents scopus web science wos databases used results show scopus database spain country research subject 29 total followed indonesia 6 united states 4 articles focus mainly social sciences computer science likewise wos country research subject spain 30 followed russia 10 norway 8 articles mainly revolve around categories education communication research related topic uses quantitative approach 68 qualitative approach 25 mixed approach 7 shown direct relationship digital information literacy digital competency addition also emphasized digital information literacy continuous longterm processes didactic proposals digital skills would necessary government policies efforts achieve community high level digital information literacy,review.json,168
review machine learning deep learning object detection semantic segmentation human action recognition machine robotic vision,machine vision interdisciplinary field aims replicate human visual perception computers experienced rapid progress significant contributions paper traces origins machine vision early image processing algorithms convergence computer science mathematics robotics resulting distinct branch artificial intelligence integration machine learning techniques particularly deep learning driven growth adoption everyday devices study focuses objectives computer vision systems replicating human visual capabilities including recognition comprehension interpretation notably image classification object detection image segmentation crucial tasks requiring robust mathematical foundations despite advancements challenges persist clarifying terminology related artificial intelligence machine learning deep learning precise definitions interpretations vital establishing solid research foundation evolution machine vision reflects ambitious journey emulate human visual perception interdisciplinary collaboration integration deep learning techniques propelled remarkable advancements emulating human behavior perception research field machine vision continues shape future computer systems artificial intelligence applications,review.json,129
algorithms tomography related inverse problemsa review,everevolving landscape tomographic imaging algorithms literature review explores diverse array themes shaping fields progress encompasses foundational principles special innovative approaches tomographic implementation algorithms applications tomography medicine natural sciences remote sensing seismology choice show diversity tomographic applications simultaneously new trends tomography recent years accordingly evaluation backprojection methods breast tomographic reconstruction highlighted multislice fusion takes center stage promising realtime insights dynamic processes advanced diagnosis computational efficiency especially methods accelerating tomographic reconstruction algorithms commodity pc graphics hardware also presented geophysics deep learningbased approach groundpenetrating radar gpr data inversion propels us future geological environmental sciences venture earth sciences global seismic tomography inverse problem beyond understanding earths subsurface advanced inverse problem solutions pushing boundaries lastly optical coherence tomography reviewed basic applications revealing tiny biological tissue structures review presents main categories applications tomography providing deep insight methods algorithms developed far reader wants deal subject fully informed,review.json,140
exploring potential bioactive peptides natural sources therapeutics,bioactive peptides specific protein fragments positive health effects gaining traction drug development advantages like enhanced penetration low toxicity rapid clearance comprehensive review navigates intricate landscape peptide science covering discovery functional characterization beginning peptidomic exploration natural sources review emphasizes search novel peptides extraction approaches including enzymatic hydrolysis microbial fermentation specialized methods disulfidelinked peptides extensively covered mass spectrometric analysis techniques data acquisition identification liquid chromatography capillary electrophoresis untargeted peptide analysis bioinformatics thoroughly outlined exploration peptide bioactivity incorporates various methodologies vitro assays silico techniques including advanced approaches like phage display cellbased assays review also discusses structureactivity relationship context antimicrobial peptides amps aceinhibitory peptides aces antioxidative peptides aops concluding key findings future research directions interdisciplinary review serves comprehensive reference offering holistic understanding peptides potential therapeutic applications,review.json,122
methods datasets segmentation minimally invasive surgical instruments endoscopic images videos review state art,field computer robotassisted minimally invasive surgery enormous progress made recent years based recognition surgical instruments endoscopic images videos particular determination position type instruments great interest current work involves spatial temporal information idea predicting movement surgical tools time may improve quality final segmentations provision publicly available datasets recently encouraged development new methods mainly based deep learning review identify characterize datasets used method development evaluation quantify frequency use literature present overview current state research regarding segmentation tracking minimally invasive surgical instruments endoscopic images videos paper focuses methods work purely visually without markers kind attached instruments considering singleframe semantic instance segmentation approaches well incorporate temporal information publications analyzed identified platforms google scholar web science pubmed search terms used instrument segmentation instrument tracking surgical tool segmentation surgical tool tracking resulting total 741 articles published 012015 072023 123 included using systematic selection criteria discussion reviewed literature provided highlighting existing shortcomings emphasizing available potential future developments,review.json,150
survey algorithms nash equilibria finite normalform games,nash equilibrium one influential solution concepts game theory development computer science artificial intelligence increasing demand nash equilibrium computation especially internet economics multiagent learning paper reviews various algorithms computing nash equilibrium approximation solutions finite normalform games theoretical empirical perspectives theoretical part classify algorithms literature present basic ideas algorithm design analysis empirical part present comprehensive comparison algorithms literature different kinds games based results provide practical suggestions implementations uses algorithms finally present series open problems theoretical practical considerations,review.json,75
survey approaches event sequence analysis visualization,event sequence data increasingly available many business operations supported information systems record transactions events state changes message exchanges similar elements observation also applies various industries including production logistics healthcare financial services education variety application areas explains techniques event sequence data analysis developed rather independently different fields computer science prominent contributions information visualization process mining far contributions two fields neither compared mapped integrated framework intransparency problematic since bears risk opportunities integration missed concepts established one field independently reinvented one paper develop event sequence visualization framework esevis gives due credit traditions fields mapping study provides integrated perspective fields identifies potential synergies future research,review.json,101
integrating street views satellite imageries remote sensing data economics social sciences,street views satellite imageries remote sensing data integrated wide spectrum topics social sciences computer vision methods help analysts policymakers make better decisions produce effective solutions also enable models achieve precise predictions greater interpretability paper review growing literature applying methods economic issues social sciences social scientists employ deep learning approaches utilise image data retrieve additional information typically image data produce better results traditional approaches provide detailed results helpful insights improve society peoples wellbeing,review.json,72
veterinary systems biology bridging phenotypegenotype gap via computational modeling disease epidemiology animal welfare,veterinary systems biology innovative approach integrates biological data molecular cellular levels allowing extensive understanding interactions functions complex biological systems livestock veterinary science tremendous potential integrate multiomics data support vetinformatics resources bridging phenotypegenotype gap via computational modeling understand dynamic behaviors complex systems computational models frequently used facilitates comprehensive understanding host system defends pathogen attack operates pathogen compromises hosts immune system context various approaches systems immunology network pharmacology vaccinology immunoinformatics employed effectively investigate vaccines drugs utilizing approach ensure health livestock beneficial animal welfare also human health environmental wellbeing therefore current review offers detailed summary systems biology advancements utilized veterinary sciences demonstrating potential holistic approach disease epidemiology animal welfare productivity,review.json,107
design application computational modeling science education research systematic review,recent times science education turned attention toward computational modeling cm exists substantial body research cm case design practical applications notable gap exists systematic reviews studies although systematic reviews computational thinking science classrooms exist diverge definition cm often omitting pertinent articles study adhered standardized process systematic literature review selecting web science wos scopus databases established search keywords criteria inclusion exclusion literature multiple rounds screening study ultimately obtained 70 works related cm results study begins analysis publication distribution research popularity trends research types methodologies subsequently delves participant profiles encompassing geographical distribution educational levels sample sizes furthermore scrutinizes case types modeling tools fundamental functionalities within case design lastly explores scientific disciplines student competencies researchers prioritize cms practical application along evaluation methods collected data core empirical findings findings study offer valuable insights future research directions catalyzing deeper exploration within field,review.json,136
development status frontier hotspots technical evaluations field ai music composition since 21st century systematic review,recent years artificial intelligence ai become focal point discussion ai music composition interdisciplinary field blending computer science musicology emerged prominent area research despite rapid advancements ai music creation technology remains dearth comprehensive surveys addressing core technologies within domain address gap study conducted comprehensive search across multiple databases spanning 23year period 20002023 topic ai music composition following preferred reporting items systematic reviews metaanalyses prisma standard literature screening study systematically organized development status frontier hotspots technical evaluations field drawing literature data study verified prices law lotkas law bradfords law three scientific productivity laws summarizing current landscape four perspectives authors organizations countries journals subsequently utilizing vosviewer citespace two technical software tools study conducted indepth analysis consisting four steps clustering time zone burst words highfrequency referenced literature study presented evolution trajectory frontiers hotspots visualization maps finally building upon quantitative statistical insights study qualitatively expanded research efforts organizing evaluating latest ai music generation algorithm technologies systematic literature analysis quantitative qualitative aims furnish researchers practitioners related fields systematic references,review.json,163
digital human embodied intelligence sports science advancements opportunities prospects,paper presents comprehensive review stateoftheart motion capture techniques digital human modeling sports including traditional optical motion capture systems wearable sensor capture systems computer vision capture systems fusion motion capture systems review explores strengths limitations applications technique context sports science performance analysis technique optimization injury prevention interactive training paper highlights significance accurate comprehensive motion data acquisition creating highfidelity digital human models replicate athletes movements biomechanics however several challenges limitations identified limited capture volume marker occlusion accuracy limitations lack diverse datasets computational complexity address challenges paper emphasizes need collaborative efforts researchers practitioners across various disciplines bridging theory practice identifying applicationspecific challenges solutions review aims facilitate crossdisciplinary collaboration guide future research development efforts harnessing power digital human technology sports science advancement ultimately unlocking new possibilities athlete performance optimization health,review.json,126
accelerating humancomputer interaction convergent conditions llm explanation,article addresses accelerating humanmachine interaction using large language model llm goes beyond traditional logical paradigms explainable artificial intelligence xai considering poorformalizable cognitive semantical interpretations llm xai immersed hybrid space humans machines crucial distinctions digitisation interaction process authors convergent methodology ensures conditions making xai purposeful sustainable methodology based inverse problemsolving method cognitive modeling genetic algorithm neural network causal loop dynamics eigenform realization shown decisionmakers need create unique structural conditions information processes using llm accelerate convergence collective problem solving implementations carried collective strategic planning situational centers study helpful advancement explainable llm many branches economy science technology,review.json,94
game theory quantum computers review,game theory studied extensively recent centuries set formal mathematical strategies optimal decision making discipline improved efficiency arrival 20th century digital computer science however computational limitations related exponential time type problems digital processors triggered search efficient alternatives one choices quantum computing certainly quantum processors seem able solve complex problems least theory reason recent times many research works emerged related field quantum game theory paper review main studies subject including operational requirements implementation details addition describe various quantum games design strategy used supporting tools also present still open debate linked interpretation transformations classical algorithms fundamental game theory quantum version special attention nash equilibrium,review.json,101
reproducible machine learning research mental workload classification using eeg,study addresses concerns reproducibility scientific research focusing use electroencephalography eeg machine learning estimate mental workload established guidelines reproducible machine learning research using eeg used assess current state reproducibility mental workload modeling first started summarizing current state reproducibility efforts machine learning eeg next performed systematic literature review scopus web science acm digital library pubmed databases find studies reproducibility mental workload prediction using eeg previous work used formulate guidelines structured along widely recognized crossindustry standard process data mining crispdm framework using guidelines researchers ensure transparency comprehensiveness methodologies therewith enhancing collaboration knowledgesharing within scientific community enhancing reliability usability significance eeg machine learning techniques general second systematic literature review extracted machine learning studies used eeg estimate mental workload evaluated reproducibility status studies using guidelines highlight areas studied overlooked identify current challenges reproducibility main findings include limitations reporting performance unseen test data open sharing data code reporting resources essential training inference processes,review.json,147
use virtual technologies music rehabilitation scoping systematic review,introduction use virtual environments rehabilitation growing current systematic review aimed evaluate virtual technologies combined music rehabilitation methods literature search conducted seven databases acm digital library cinahl complete cochrane library computer science database medline nursing allied health database scopus included articles published 2006 february 2023 search followed preferred reporting items systematic reviews metaanalyses prisma guidelines study selection twelve studies 160 participants included review addition descriptive approach used gather data studies areas interest results virtual reality vr augmented reality familiar used rehabilitation mixed reality extended reality less studied became evident equipment diverse applications assessment metrics training environments methodologies highly varied studies pilots overall quality included studies rated moderate risk bias high included studies studies motor rehabilitation stroke showed clinical improvement hand functions specifically fractionation furthermore studies included motivation adherence mental health slightly supported idea vr technologies music potential promote motivation exercise adherence increase positive emotions decrease anxiety addition user experience feasibility studies presented technologies combined music safe acceptable rehabilitation discussion light findings inferred virtual technologies music offer promising avenues future rehabilitation research however confusion obtained related included studies definitions technologies management terms furthermore important note limited number studies participants heterogeneity among participants overall quality studies restrict generalizability results larger population therefore future researchers define concepts terms delve deeper area uncover potential benefits clarify specific mechanisms virtual technologies music positively impact rehabilitation outcomes,review.json,220
review arts integration k12 cs education gathering steam inclusive learning,background context although computing highly soughtafter skill set modern economy certain individuals represented computer science cs courses careers integration visual performing arts k12 cs education gaining steam viable strategy making computing inclusive objective goal review increase knowledge understanding approach method undertook rapid review existing literature using prismas protocol findings provide insight various approaches k12 artscs instruction describe approaches impacted learners cs knowledge skills attitudes also identify potential obstacles making artscs instruction less inclusive implications make recommendations designing developing implementing artsintegrated cs instruction across educational settings highlight importance increasing presence diverse voices perspectives intersection disciplines,review.json,94
editorial applied computing 2023,applied computing utilizes aspects computer science solve problems several disciplines including business politics education environment occupied field likely use range programming graphic applications networking software engineering operating systems management skills collect analyze store deliver information help resolve issues individuals companies groups applied computing study applied computer science theoretical thought intersection information technology computer science business applied computing focuses technical computing concepts occurrence skills organizational leadership business strategy classified applied computing skills knowledge current programming languages technology software engineering security mobile technology networking operating system management graphic applications data integration distributed systems communication critical thinking analysis problemsolving project management feasibly defining characteristic applied computing ability assume critically best use technical skills problem solve make positive impact organization special issue baghdad science journal applied computing provides overview applied computing current programming languages technology software engineering security mobile technology networking publishing articles recent research concepts,review.json,142
global insights impact generative aichatgpt multidisciplinary systematic review bibliometric analysis,2022 openais unveiling generative ai large language models llms chatgpt heralded significant leap forward humanmachine interaction cuttingedge ai technologies surging popularity scholars across various fields begun delve myriad applications chatgpt existing literature reviews llms like chatgpt available notable absence systematic literature reviews slrs bibliometric analyses assessing researchs multidisciplinary geographical breadth study aims bridge gap synthesising evaluating chatgpt integrated diverse research areas focussing scope geographical distribution studies systematic review scholarly articles chart global utilisation chatgpt across various scientific domains exploring contribution advancing research paradigms adoption trends among different disciplines findings reveal widespread endorsement chatgpt across multiple fields significant implementations healthcare 386 computer scienceit 186 educationresearch 173 moreover demographic analysis underscores chatgpts global reach accessibility indicating participation 80 unique countries chatgptrelated research frequent countries keyword occurrence usa 719 china 181 india 157 leading contributions additionally study highlights leading roles institutions king saud university india institute medical sciences taipei medical university pioneering chatgpt research dataset research sheds light vast opportunities challenges posed chatgpt scholarly pursuits also acts pivotal resource future inquiries emphasises generative ai llm role revolutionising every field insights provided paper particularly valuable academics researchers practitioners across various disciplines well policymakers looking grasp extensive reach impact generative ai technologies like chatgpt global research community,review.json,202
multidimensional 3dprinted scaffolds ridge preservation dental implant placement systematic review,featured application present systematic review aimed provide new insights development 3dprinted scaffolds promote dental implant placement background regenerative medicine dentistry involves tissue engineering applications suitable unique oral environment regard advances computeraided technology facilitated creation 3d scaffolds using cone beam computed tomography cbct review aimed investigate whether 3dprinted scaffolds effectively used achieve ridge preservation andor predictable vertical horizontal bone augmentation ensuring successful outcomes dental implant placement methods comprehensive search conducted across six electronic databases pubmed scopus sciencedirect google scholar web science ovid identify relevant studies according specific eligibility criteria following prisma guidelines two independent reviewers screened selected studies performed data extraction assessed risk bias using cochrane tool randomized clinical trials newcastleottawa scale nonrandomized clinical trials results initial search yielded 419 articles subsequently screened remove duplicates evaluating 293 articles based title abstract 10 studies remained fulltext assessment ultimately three studies met preestablished eligibility criteria conclusions studies included systematic review showed use multidimensional customized scaffolds appears promote dental implant placement nevertheless despite positive reported effects welldesigned randomized clinical trials necessary determine special characteristics optimal 3dcustomized scaffold,review.json,173
getting grip talk computational practices science settings teacher learning,background science teachers understanding roles computing practices science frame enact scientific computational practices teaching students perceive relationship computational practices scientific endeavours objectives critical integrative review synthesizes teacher learning literature role computational literacy computing practices k12 science teaching methods examined 54 peerreviewed articles analysed ways researchers teacher participants describe affordances integrating computational thinking ct computational practices science characterize ct computational practices framed relation scientific learning goals identify six primary affordances integrating computational practices science conveyed teachers teachers represented studies teacher learning results conclusions six perspectives include 1 learning computer science principles 2 developing ct dispositions 3 engagement inclusion science 4 taking ownership science 5 supporting learning science content 6 participating computational practice form scientific epistemic practice analysis indicates computational thinking computational practices often integrated science order teach something computing eg perspective 1 rather support learners scientific work 29 articles coded sixth perspectivethat service epistemic aims sciencedemonstrate commitment students uses computational ideas practices epistemic tools participate sensemaking work science takeaways comparison perspectives 5 6 illustrates nuance computational practices science reify something students already figured rather serve epistemic goals perspective 6 encapsulates deep synergy among 1 reflexive nature computing scientific ideas 2 computing central practice science engineering contend focused message computational practices service scientific sensemaking goals necessary expect teachers enact ct related computational practices classrooms,review.json,212
feature extractionbased liver tumor classification using machine learning deep learning methods computed tomography images,liver important multifunctional human organ early accurate diagnosis liver tumor save lives computed tomography ct images provide comprehensive information liver tumor diagnosis using feature extraction techniques extracted features help classify liver tumors using machine learning ml deep learning dl methods research twelve 1hundred ct images acquired radiology department nishter medical university hospital noise removed using gabor filter converting ct images grayscale image quality enhanced adopting histogram equalization finally images edges boundaries improved using smoothening sharpening algorithm preprocessed images forwarded extract six features histogram runlength cooccurrence autogressive gradient wavelet transform major focus research evaluate ml methods produced good accuracy using already extracted features dl algorithms could produce better results firstly ml methods decision tree dt random forest rf boost support vector machine svm deployed using already extracted feature list containing six features observed dt rf boost svm produced 965 996 997 980 classification accuracy dl algorithms neural networks nn longshort term memory lstm bidirectional long short term memory bilstm convolutional neural networks cnn deployed results showed nn lstm bilstm cnn produced 500 530 540 540 accuracy respectively validate major focus research finally pretrained dl algorithms residual network 50 resnet50 visual geometry group 16 vgg16 lstm cnn deployed results showed resnet50 vgg16 lstm cnn attained 780 880 970 accuracy respectively hence ml methods performed better using already extracted features dl algorithms could produce promising results extracted features,review.json,225
topic modelingbased bibliometric exploration automatic summarization research,surge text data driven extensive research developing diverse automatic summarization approaches effectively handle vast textual information several reviews topic yet largescale analysis based quantitative approaches conducted provide comprehensive overview field study conducted bibliometric analysis 3108 papers published 2010 2022 focusing automatic summarization research regarding topics trends top sources countriesregions institutions researchers scientific collaborations identified following trends first number papers experienced 65 growth majority published computer science conferences second asian countries institutions notably china india actively engage field demonstrate strong inclination toward interregional international collaboration contributing 24 20 output respectively third researchers show high level interest multihead attention mechanisms graphbased semantic analysis topic modeling clustering techniques topic prevalence 10 finally scholars increasingly interested selfsupervised zerofewshot learning multihead attention mechanisms temporal analysis event detection study valuable comes enhancing scholars practitioners understanding current hotspots future directions automatic summarization article categorized algorithmic development text mining,review.json,141
